Comunidades y Ciudades Autónomas;General. vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2019T1;1.0
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2018T4;2.4
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2018T3;4.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2018T2;3.2
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2018T1;0.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2017T4;2.0
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2017T3;2.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2017T2;1.6
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2017T1;0.6
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2016T4;1.7
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2016T3;1.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2016T2;0.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2016T1;0.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2015T4;0.0
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2015T3;0.9
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2015T2;1.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2015T1;-1.6
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2014T4;-4.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2014T3;-4.9
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2014T2;-2.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2014T1;-3.0
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2013T4;-11.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2013T3;-9.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2013T2;-6.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2013T1;-7.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2012T4;-14.4
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2012T3;-12.6
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2012T2;-9.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2012T1;-8.8
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2011T4;-12.7
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2011T3;-9.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2011T2;-5.9
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2011T1;-6.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2010T4;-4.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2010T3;-4.2
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2010T2;-0.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2010T1;-1.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2009T4;-7.6
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2009T3;-8.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2009T2;-6.7
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2009T1;-6.1
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2008T4;-12.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2008T3;-7.9
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2008T2;-2.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2008T1;-0.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2007T4;-2.3
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2007T3;2.5
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2007T2;0.4
Comunidad Foral de Navarra;Vivienda segunda mano;Variación en lo que va de año;2007T1;0.1
País Vasco;General;Índice;2019T4;118.272
País Vasco;General;Índice;2019T3;120.599
País Vasco;General;Índice;2019T2;118.350
País Vasco;General;Índice;2019T1;117.529
País Vasco;General;Índice;2018T4;114.884
País Vasco;General;Índice;2018T3;115.044
País Vasco;General;Índice;2018T2;113.955
País Vasco;General;Índice;2018T1;111.109
País Vasco;General;Índice;2017T4;109.377
País Vasco;General;Índice;2017T3;109.752
País Vasco;General;Índice;2017T2;107.724
País Vasco;General;Índice;2017T1;104.709
País Vasco;General;Índice;2016T4;102.124
País Vasco;General;Índice;2016T3;103.749
País Vasco;General;Índice;2016T2;103.041
País Vasco;General;Índice;2016T1;101.381
País Vasco;General;Índice;2015T4;100.953
País Vasco;General;Índice;2015T3;100.217
País Vasco;General;Índice;2015T2;100.257
País Vasco;General;Índice;2015T1;98.573
País Vasco;General;Índice;2014T4;99.309
País Vasco;General;Índice;2014T3;99.210
País Vasco;General;Índice;2014T2;98.393
País Vasco;General;Índice;2014T1;99.246
País Vasco;General;Índice;2013T4;99.328
País Vasco;General;Índice;2013T3;101.141
País Vasco;General;Índice;2013T2;99.781
País Vasco;General;Índice;2013T1;97.891
País Vasco;General;Índice;2012T4;104.930
País Vasco;General;Índice;2012T3;106.445
País Vasco;General;Índice;2012T2;110.632
País Vasco;General;Índice;2012T1;112.449
País Vasco;General;Índice;2011T4;120.963
País Vasco;General;Índice;2011T3;125.702
País Vasco;General;Índice;2011T2;131.074
País Vasco;General;Índice;2011T1;134.124
País Vasco;General;Índice;2010T4;137.740
País Vasco;General;Índice;2010T3;137.652
País Vasco;General;Índice;2010T2;140.536
País Vasco;General;Índice;2010T1;138.551
País Vasco;General;Índice;2009T4;139.658
País Vasco;General;Índice;2009T3;138.505
País Vasco;General;Índice;2009T2;141.278
País Vasco;General;Índice;2009T1;144.220
País Vasco;General;Índice;2008T4;150.260
País Vasco;General;Índice;2008T3;154.645
País Vasco;General;Índice;2008T2;161.651
País Vasco;General;Índice;2008T1;161.690
País Vasco;General;Índice;2007T4;163.393
País Vasco;General;Índice;2007T3;165.108
País Vasco;General;Índice;2007T2;163.676
País Vasco;General;Índice;2007T1;159.283
País Vasco;General;Variación trimestral;2019T4;-1.9
País Vasco;General;Variación trimestral;2019T3;1.9
País Vasco;General;Variación trimestral;2019T2;0.7
País Vasco;General;Variación trimestral;2019T1;2.3
País Vasco;General;Variación trimestral;2018T4;-0.1
País Vasco;General;Variación trimestral;2018T3;1.0
País Vasco;General;Variación trimestral;2018T2;2.6
País Vasco;General;Variación trimestral;2018T1;1.6
País Vasco;General;Variación trimestral;2017T4;-0.3
País Vasco;General;Variación trimestral;2017T3;1.9
País Vasco;General;Variación trimestral;2017T2;2.9
País Vasco;General;Variación trimestral;2017T1;2.5
País Vasco;General;Variación trimestral;2016T4;-1.6
País Vasco;General;Variación trimestral;2016T3;0.7
País Vasco;General;Variación trimestral;2016T2;1.6
País Vasco;General;Variación trimestral;2016T1;0.4
País Vasco;General;Variación trimestral;2015T4;0.7
País Vasco;General;Variación trimestral;2015T3;0.0
País Vasco;General;Variación trimestral;2015T2;1.7
País Vasco;General;Variación trimestral;2015T1;-0.7
País Vasco;General;Variación trimestral;2014T4;0.1
País Vasco;General;Variación trimestral;2014T3;0.8
País Vasco;General;Variación trimestral;2014T2;-0.9
País Vasco;General;Variación trimestral;2014T1;-0.1
País Vasco;General;Variación trimestral;2013T4;-1.8
País Vasco;General;Variación trimestral;2013T3;1.4
País Vasco;General;Variación trimestral;2013T2;1.9
País Vasco;General;Variación trimestral;2013T1;-6.7
País Vasco;General;Variación trimestral;2012T4;-1.4
País Vasco;General;Variación trimestral;2012T3;-3.8
País Vasco;General;Variación trimestral;2012T2;-1.6
País Vasco;General;Variación trimestral;2012T1;-7.0
País Vasco;General;Variación trimestral;2011T4;-3.8
País Vasco;General;Variación trimestral;2011T3;-4.1
País Vasco;General;Variación trimestral;2011T2;-2.3
País Vasco;General;Variación trimestral;2011T1;-2.6
País Vasco;General;Variación trimestral;2010T4;0.1
País Vasco;General;Variación trimestral;2010T3;-2.1
País Vasco;General;Variación trimestral;2010T2;1.4
País Vasco;General;Variación trimestral;2010T1;-0.8
País Vasco;General;Variación trimestral;2009T4;0.8
País Vasco;General;Variación trimestral;2009T3;-2.0
País Vasco;General;Variación trimestral;2009T2;-2.0
País Vasco;General;Variación trimestral;2009T1;-4.0
País Vasco;General;Variación trimestral;2008T4;-2.8
País Vasco;General;Variación trimestral;2008T3;-4.3
País Vasco;General;Variación trimestral;2008T2;0.0
País Vasco;General;Variación trimestral;2008T1;-1.0
País Vasco;General;Variación trimestral;2007T4;-1.0
País Vasco;General;Variación trimestral;2007T3;0.9
País Vasco;General;Variación trimestral;2007T2;2.8
País Vasco;General;Variación trimestral;2007T1;1.5
País Vasco;General;Variación anual;2019T4;2.9
País Vasco;General;Variación anual;2019T3;4.8
País Vasco;General;Variación anual;2019T2;3.9
País Vasco;General;Variación anual;2019T1;5.8
País Vasco;General;Variación anual;2018T4;5.0
País Vasco;General;Variación anual;2018T3;4.8
País Vasco;General;Variación anual;2018T2;5.8
País Vasco;General;Variación anual;2018T1;6.1
País Vasco;General;Variación anual;2017T4;7.1
País Vasco;General;Variación anual;2017T3;5.8
País Vasco;General;Variación anual;2017T2;4.5
País Vasco;General;Variación anual;2017T1;3.3
País Vasco;General;Variación anual;2016T4;1.2
País Vasco;General;Variación anual;2016T3;3.5
País Vasco;General;Variación anual;2016T2;2.8
País Vasco;General;Variación anual;2016T1;2.8
País Vasco;General;Variación anual;2015T4;1.7
País Vasco;General;Variación anual;2015T3;1.0
País Vasco;General;Variación anual;2015T2;1.9
País Vasco;General;Variación anual;2015T1;-0.7
País Vasco;General;Variación anual;2014T4;0.0
País Vasco;General;Variación anual;2014T3;-1.9
País Vasco;General;Variación anual;2014T2;-1.4
País Vasco;General;Variación anual;2014T1;1.4
País Vasco;General;Variación anual;2013T4;-5.3
País Vasco;General;Variación anual;2013T3;-5.0
País Vasco;General;Variación anual;2013T2;-9.8
País Vasco;General;Variación anual;2013T1;-12.9
País Vasco;General;Variación anual;2012T4;-13.3
País Vasco;General;Variación anual;2012T3;-15.3
País Vasco;General;Variación anual;2012T2;-15.6
País Vasco;General;Variación anual;2012T1;-16.2
País Vasco;General;Variación anual;2011T4;-12.2
País Vasco;General;Variación anual;2011T3;-8.7
País Vasco;General;Variación anual;2011T2;-6.7
País Vasco;General;Variación anual;2011T1;-3.2
País Vasco;General;Variación anual;2010T4;-1.4
País Vasco;General;Variación anual;2010T3;-0.6
País Vasco;General;Variación anual;2010T2;-0.5
País Vasco;General;Variación anual;2010T1;-3.9
País Vasco;General;Variación anual;2009T4;-7.1
País Vasco;General;Variación anual;2009T3;-10.4
País Vasco;General;Variación anual;2009T2;-12.6
País Vasco;General;Variación anual;2009T1;-10.8
País Vasco;General;Variación anual;2008T4;-8.0
País Vasco;General;Variación anual;2008T3;-6.3
País Vasco;General;Variación anual;2008T2;-1.2
País Vasco;General;Variación anual;2008T1;1.5
País Vasco;General;Variación anual;2007T4;4.1
País Vasco;General;Variación anual;2007T3;8.0
País Vasco;General;Variación anual;2007T2;9.1
País Vasco;General;Variación anual;2007T1;12.2
País Vasco;General;Variación en lo que va de año;2019T4;2.9
País Vasco;General;Variación en lo que va de año;2019T3;5.0
País Vasco;General;Variación en lo que va de año;2019T2;3.0
País Vasco;General;Variación en lo que va de año;2019T1;2.3
País Vasco;General;Variación en lo que va de año;2018T4;5.0
País Vasco;General;Variación en lo que va de año;2018T3;5.2
País Vasco;General;Variación en lo que va de año;2018T2;4.2
País Vasco;General;Variación en lo que va de año;2018T1;1.6
País Vasco;General;Variación en lo que va de año;2017T4;7.1
País Vasco;General;Variación en lo que va de año;2017T3;7.5
País Vasco;General;Variación en lo que va de año;2017T2;5.5
País Vasco;General;Variación en lo que va de año;2017T1;2.5
País Vasco;General;Variación en lo que va de año;2016T4;1.2
País Vasco;General;Variación en lo que va de año;2016T3;2.8
País Vasco;General;Variación en lo que va de año;2016T2;2.1
País Vasco;General;Variación en lo que va de año;2016T1;0.4
País Vasco;General;Variación en lo que va de año;2015T4;1.7
País Vasco;General;Variación en lo que va de año;2015T3;0.9
País Vasco;General;Variación en lo que va de año;2015T2;1.0
País Vasco;General;Variación en lo que va de año;2015T1;-0.7
País Vasco;General;Variación en lo que va de año;2014T4;0.0
País Vasco;General;Variación en lo que va de año;2014T3;-0.1
País Vasco;General;Variación en lo que va de año;2014T2;-0.9
País Vasco;General;Variación en lo que va de año;2014T1;-0.1
País Vasco;General;Variación en lo que va de año;2013T4;-5.3
País Vasco;General;Variación en lo que va de año;2013T3;-3.6
País Vasco;General;Variación en lo que va de año;2013T2;-4.9
País Vasco;General;Variación en lo que va de año;2013T1;-6.7
País Vasco;General;Variación en lo que va de año;2012T4;-13.3
País Vasco;General;Variación en lo que va de año;2012T3;-12.0
País Vasco;General;Variación en lo que va de año;2012T2;-8.5
País Vasco;General;Variación en lo que va de año;2012T1;-7.0
País Vasco;General;Variación en lo que va de año;2011T4;-12.2
País Vasco;General;Variación en lo que va de año;2011T3;-8.7
País Vasco;General;Variación en lo que va de año;2011T2;-4.8
País Vasco;General;Variación en lo que va de año;2011T1;-2.6
País Vasco;General;Variación en lo que va de año;2010T4;-1.4
País Vasco;General;Variación en lo que va de año;2010T3;-1.4
País Vasco;General;Variación en lo que va de año;2010T2;0.6
País Vasco;General;Variación en lo que va de año;2010T1;-0.8
País Vasco;General;Variación en lo que va de año;2009T4;-7.1
País Vasco;General;Variación en lo que va de año;2009T3;-7.8
País Vasco;General;Variación en lo que va de año;2009T2;-6.0
País Vasco;General;Variación en lo que va de año;2009T1;-4.0
País Vasco;General;Variación en lo que va de año;2008T4;-8.0
País Vasco;General;Variación en lo que va de año;2008T3;-5.4
País Vasco;General;Variación en lo que va de año;2008T2;-1.1
País Vasco;General;Variación en lo que va de año;2008T1;-1.0
País Vasco;General;Variación en lo que va de año;2007T4;4.1
País Vasco;General;Variación en lo que va de año;2007T3;5.2
País Vasco;General;Variación en lo que va de año;2007T2;4.3
País Vasco;General;Variación en lo que va de año;2007T1;1.5
País Vasco;Vivienda nueva;Índice;2019T4;126.769
País Vasco;Vivienda nueva;Índice;2019T3;130.992
País Vasco;Vivienda nueva;Índice;2019T2;125.462
País Vasco;Vivienda nueva;Índice;2019T1;127.773
País Vasco;Vivienda nueva;Índice;2018T4;120.492
País Vasco;Vivienda nueva;Índice;2018T3;120.734
País Vasco;Vivienda nueva;Índice;2018T2;118.979
País Vasco;Vivienda nueva;Índice;2018T1;116.757
País Vasco;Vivienda nueva;Índice;2017T4;111.397
País Vasco;Vivienda nueva;Índice;2017T3;114.731
País Vasco;Vivienda nueva;Índice;2017T2;112.069
País Vasco;Vivienda nueva;Índice;2017T1;107.439
País Vasco;Vivienda nueva;Índice;2016T4;104.005
País Vasco;Vivienda nueva;Índice;2016T3;105.814
País Vasco;Vivienda nueva;Índice;2016T2;104.654
País Vasco;Vivienda nueva;Índice;2016T1;101.953
País Vasco;Vivienda nueva;Índice;2015T4;101.810
País Vasco;Vivienda nueva;Índice;2015T3;98.153
País Vasco;Vivienda nueva;Índice;2015T2;98.091
País Vasco;Vivienda nueva;Índice;2015T1;101.946
País Vasco;Vivienda nueva;Índice;2014T4;99.648
País Vasco;Vivienda nueva;Índice;2014T3;97.979
País Vasco;Vivienda nueva;Índice;2014T2;96.232
País Vasco;Vivienda nueva;Índice;2014T1;98.823
País Vasco;Vivienda nueva;Índice;2013T4;99.599
País Vasco;Vivienda nueva;Índice;2013T3;97.595
País Vasco;Vivienda nueva;Índice;2013T2;96.687
País Vasco;Vivienda nueva;Índice;2013T1;92.963
País Vasco;Vivienda nueva;Índice;2012T4;99.761
País Vasco;Vivienda nueva;Índice;2012T3;98.973
País Vasco;Vivienda nueva;Índice;2012T2;101.233
País Vasco;Vivienda nueva;Índice;2012T1;102.023
País Vasco;Vivienda nueva;Índice;2011T4;110.770
País Vasco;Vivienda nueva;Índice;2011T3;117.270
País Vasco;Vivienda nueva;Índice;2011T2;121.850
País Vasco;Vivienda nueva;Índice;2011T1;126.365
País Vasco;Vivienda nueva;Índice;2010T4;125.536
País Vasco;Vivienda nueva;Índice;2010T3;123.109
País Vasco;Vivienda nueva;Índice;2010T2;127.054
País Vasco;Vivienda nueva;Índice;2010T1;126.141
País Vasco;Vivienda nueva;Índice;2009T4;129.876
País Vasco;Vivienda nueva;Índice;2009T3;126.736
País Vasco;Vivienda nueva;Índice;2009T2;132.265
País Vasco;Vivienda nueva;Índice;2009T1;134.274
País Vasco;Vivienda nueva;Índice;2008T4;138.087
País Vasco;Vivienda nueva;Índice;2008T3;138.536
País Vasco;Vivienda nueva;Índice;2008T2;142.469
País Vasco;Vivienda nueva;Índice;2008T1;138.048
País Vasco;Vivienda nueva;Índice;2007T4;138.806
País Vasco;Vivienda nueva;Índice;2007T3;139.083
País Vasco;Vivienda nueva;Índice;2007T2;137.015
País Vasco;Vivienda nueva;Índice;2007T1;132.944
País Vasco;Vivienda nueva;Variación trimestral;2019T4;-3.2
País Vasco;Vivienda nueva;Variación trimestral;2019T3;4.4
País Vasco;Vivienda nueva;Variación trimestral;2019T2;-1.8
País Vasco;Vivienda nueva;Variación trimestral;2019T1;6.0
País Vasco;Vivienda nueva;Variación trimestral;2018T4;-0.2
País Vasco;Vivienda nueva;Variación trimestral;2018T3;1.5
País Vasco;Vivienda nueva;Variación trimestral;2018T2;1.9
País Vasco;Vivienda nueva;Variación trimestral;2018T1;4.8
País Vasco;Vivienda nueva;Variación trimestral;2017T4;-2.9
País Vasco;Vivienda nueva;Variación trimestral;2017T3;2.4
